Date,Open,High,Low,Close,EMA4,EMA8,EMA16
1999-12-31,0.9012280106544495,0.9185270071029663,0.888392984867096,0.9179689884185791,,,
2000-01-03,0.9363840222358704,1.004464030265808,0.9079239964485168,0.9994419813156128,,,
2000-01-04,0.966517984867096,0.9877229928970337,0.9034600257873535,0.9151790142059326,,,
2000-01-05,0.9263389706611633,0.9871649742126465,0.919642984867096,0.9285709857940674,0.940290242433548,,
2000-01-06,0.9475449919700623,0.955357015132904,0.8482139706611633,0.8482139706611633,0.9034597337245941,,
2000-01-07,0.861607015132904,0.9017860293388367,0.8526790142059326,0.888392984867096,0.8974330341815948,,
2000-01-10,0.9107139706611633,0.9129459857940674,0.845982015132904,0.872767984867096,0.8875670144557952,,
2000-01-11,0.8565850257873535,0.8872770071029663,0.8080360293388367,0.828125,0.8637902086734771,0.8998326137661934,
2000-01-12,0.8482139706611633,0.8526790142059326,0.7723209857940674,0.7784600257873535,0.8296581355190277,0.8728609275486734,
2000-01-13,0.8436099886894226,0.8816959857940674,0.825892984867096,0.8638389706611633,0.843330469575882,0.8708560482403378,
2000-01-14,0.892857015132904,0.9129459857940674,0.8872770071029663,0.896763026714325,0.8647034924312592,0.8766131545678905,
2000-01-18,0.9017860293388367,0.9464290142059326,0.896763026714325,0.928013026714325,0.8900273061444856,0.8880353483782092,
2000-01-19,0.9430800080299377,0.970982015132904,0.9229909777641296,0.9514510035514832,0.9145967851072846,0.9021277161944923,
2000-01-20,1.03125,1.0848209857940674,1.0133930444717407,1.0133930444717407,0.9541152888530671,0.9268533447005475,
2000-01-21,1.020089030265808,1.020089030265808,0.9838169813156128,0.993861973285675,0.9700139626261103,0.9417441510527981,
2000-01-24,0.9681919813156128,1.0066959857940674,0.9386159777641296,0.9486610293388367,0.9614727893112008,0.9432812351163622,0.9108189381659031
2000-01-25,0.9375,1.010045051574707,0.9140629768371582,1.0022319555282593,0.9777764557980242,0.9563813952078949,0.9215734107967686
2000-01-26,0.982142984867096,1.019531011581421,0.9799110293388367,0.9838169813156128,0.9801926660050596,0.962478192120721,0.9288961837989855
2000-01-27,0.9715399742126465,1.0089290142059326,0.955357015132904,0.982142984867096,0.9809727935498741,0.9668481460643599,0.9351605133364103
2000-01-28,0.9659600257873535,0.9899550080299377,0.8984379768371582,0.9073659777641296,0.9515300672355763,0.9536298864420865,0.9318905679749655
2000-01-31,0.9017860293388367,0.9274550080299377,0.84375,0.9263389706611633,0.9414536286058112,0.9475652384907702,0.931237438879224
2000-02-01,0.9285709857940674,0.9375,0.892857015132904,0.8950889706611633,0.922907765427952,0.9359038456397465,0.9269846779123934
2000-02-02,0.8995540142059326,0.9118300080299377,0.8660709857940674,0.8822540044784546,0.906646261048153,0.9239816587150149,0.9217222457436947
2000-02-03,0.8956469893455505,0.9308040142059326,0.8950889706611633,0.9224330186843872,0.9129609641026467,0.9236375164859866,0.9218058660896585
2000-02-04,0.928013026714325,0.982142984867096,0.9252229928970337,0.9642860293388367,0.9334909901971227,0.9326705193421755,0.9268035323542677
2000-02-07,0.9642860293388367,1.020089030265808,0.9458709955215454,1.0184149742126465,0.9674605838033322,0.9517248426467246,0.9375813490434888
2000-02-08,1.0178569555282593,1.036829948425293,0.9933040142059326,1.025670051574707,0.9907443709118822,0.9681571112973874,0.9479447258118674
2000-02-09,1.0189729928970337,1.0457589626312256,1.003906011581421,1.005579948425293,0.9966786019172464,0.9764732973258108,0.9547253402369763
2000-02-10,1.0078129768371582,1.0167410373687744,0.982142984867096,1.0133930444717407,1.003364378939044,0.9846776855804619,0.9616274230881251
2000-02-11,1.0145089626312256,1.0189729928970337,0.966517984867096,0.970982015132904,0.9904114334165881,0.9816342032587824,0.9627279633286874
2000-02-14,0.9760040044784546,1.0345979928970337,0.9698659777641296,1.0340399742126465,1.0078628497350115,0.9932799301374189,0.9711176116679767
2000-02-15,1.0290180444717407,1.0708709955215454,1.0284600257873535,1.0625,1.0297177098410069,1.0086621678846592,0.9818684808835089
2000-02-16,1.051339030265808,1.0546879768371582,1.0011160373687744,1.0189729928970337,1.0254198230634175,1.0109534623318535,0.9862337175909823
2000-02-17,1.0284600257873535,1.03125,1.010045051574707,1.025670051574707,1.0255199144679332,1.014223815496932,0.99087328629495
2000-02-18,1.0234379768371582,1.0301339626312256,0.9899550080299377,0.9933040142059326,1.012633554363133,1.0095749707655988,0.9911592542844774
2000-02-22,0.9832590222358704,1.0440850257873535,0.9525669813156128,1.0161830186843872,1.0140533400916347,1.011043425858663,0.9941032265668197
2000-02-23,1.0110210180282593,1.0625,0.9910709857940674,1.0379459857940674,1.0236103983726077,1.017021772510975,0.9992611982406135
2000-02-24,1.0474330186843872,1.0636160373687744,0.997767984867096,1.0285990238189697,1.0256058485511526,1.0195944950238627,1.0027127071321849
2000-02-25,1.0251120328903198,1.0446430444717407,0.9832590222358704,0.9854909777641296,1.0095599002363433,1.012015935632811,1.0006866213241783
2000-02-28,0.9832590222358704,1.026785969734192,0.9676340222358704,1.011160969734192,1.0102003280354828,1.0118259432108956,1.0019188976077094
2000-02-29,1.0139509439468384,1.046875,1.0050220489501953,1.0234379768371582,1.015495387556153,1.0144063951278428,1.0044505539876445
2000-03-01,1.058593988418579,1.1791290044784546,1.058035969734192,1.1635040044784546,1.0746988343250736,1.0475391972057566,1.0231627246336221
2000-03-02,1.1339290142059326,1.1422990560531616,1.0775669813156128,1.089285969734192,1.080533688488721,1.0568162577676312,1.0309419299395715
2000-03-03,1.114954948425293,1.144950032234192,1.0714290142059326,1.1428569555282593,1.1054629953045363,1.0759364128255486,1.0441084035382406
2000-03-06,1.125,1.1529020071029663,1.1160709857940674,1.1222100257873535,1.1121618074976631,1.086219437928172,1.053296829685195
2000-03-07,1.128906011581421,1.1378350257873535,1.0814729928970337,1.0970979928970337,1.1061362816574114,1.088636894587919,1.0584499077101173
2000-03-08,1.0970979928970337,1.1065850257873535,1.058593988418579,1.089285969734192,1.0993961568881236,1.088781133509313,1.0620776797129496
2000-03-09,1.0792410373687744,1.1160709857940674,1.0558040142059326,1.0915180444717407,1.0962449119215705,1.089389335945408,1.0655412520375134
2000-03-10,1.0864959955215454,1.1422990560531616,1.0803569555282593,1.1227680444717407,1.1068541649416386,1.0968068267290376,1.0722738158533047
2000-03-13,1.0904020071029663,1.129464030265808,1.066964030265808,1.0831470489501953,1.0973713185450613,1.0937713205559616,1.0735530197470566
2000-03-14,1.0823099613189697,1.109375,1.0178569555282593,1.020089030265808,1.06645840323336,1.0773974782692608,1.0672631386316156
2000-03-15,1.0323660373687744,1.073660969734192,1.0189729928970337,1.0379459857940674,1.055053436257643,1.0686304799414401,1.063814061827198
2000-03-16,1.0474330186843872,1.089285969734192,1.0223209857940674,1.0853790044784546,1.0671836635459675,1.0723523742829988,1.0663511139038164
2000-03-17,1.072545051574707,1.1160709857940674,1.068079948425293,1.1160709857940674,1.0867385924452075,1.0820676212854585,1.0722005105967871
2000-03-20,1.1026790142059326,1.1272319555282593,1.0926339626312256,1.098214030265808,1.0913287675734478,1.0856557121699806,1.0752609246754954
2000-03-21,1.0943080186843872,1.2209819555282593,1.0859379768371582,1.2047990560531616,1.1367168829653334,1.1121320108106876,1.0905007048375737
2000-03-22,1.1855469942092896,1.2890629768371582,1.1746649742126465,1.2873879671096802,1.1969853166230722,1.1510777788771305,1.1136639121637038
2000-03-23,1.2678569555282593,1.3426339626312256,1.25,1.261718988418579,1.222878785341275,1.1756647143307857,1.1310821564289832
2000-03-24,1.2717629671096802,1.285156011581421,1.2098209857940674,1.238281011581421,1.2290396758373334,1.189579447053149,1.143693786446917
2000-03-27,1.228795051574707,1.292410969734192,1.2220979928970337,1.246093988418579,1.2358614008698316,1.2021382340232447,1.1557408690318185
2000-03-28,1.2254459857940674,1.2678569555282593,1.224329948425293,1.2421879768371582,1.2383920312567622,1.211038176870781,1.1659111170089174
2000-03-29,1.244420051574707,1.2449779510498047,1.1948939561843872,1.2137279510498047,1.2285263991739792,1.2116359044661196,1.1715366268960805
2000-03-30,1.1925220489501953,1.2293529510498047,1.1199779510498047,1.1227680444717407,1.1862230572930839,1.1918874911340354,1.1657991466108641
2000-03-31,1.1378350257873535,1.2254459857940674,1.125,1.2126120328903198,1.1967786475319782,1.1964929448576542,1.1713065449966824
2000-04-03,1.2098209857940674,1.245535969734192,1.1556919813156128,1.1902899742126465,1.1941831782042456,1.1951145069365414,1.1735398896103253
2000-04-04,1.1841520071029663,1.1875,1.042410969734192,1.136718988418579,1.171197502289979,1.1821377250436609,1.1692080188818845
2000-04-05,1.1291849613189697,1.1863839626312256,1.1071430444717407,1.1640629768371582,1.1683436921088506,1.1781211143311048,1.168602719817799
2000-04-06,1.166295051574707,1.2008930444717407,1.1004459857940674,1.1177459955215454,1.1481046134739286,1.1647044212623139,1.1626195757829456
2000-04-07,1.136160969734192,1.177454948425293,1.120535969734192,1.176339030265808,1.1593983801906804,1.167289889929757,1.1642336292515176
2000-04-10,1.175781011581421,1.1852680444717407,1.113839030265808,1.1160709857940674,1.1420674224320353,1.1559079112329371,1.1585674359035822
2000-04-11,1.1026790142059326,1.114954948425293,1.0541290044784546,1.066406011581421,1.1118028580917896,1.136018600199267,1.1477249153950926
2000-04-12,1.0625,1.0625,0.9363840222358704,0.9754459857940674,1.0572601091727007,1.1003357969981116,1.127456806030266
2000-04-13,0.9955360293388367,1.0714290142059326,0.96875,1.0161830186843872,1.0408292729773754,1.0816351795950616,1.1143657722248685
2000-04-14,0.9760040044784546,1.0535709857940674,0.9732139706611633,0.9988840222358704,1.0240511726807733,1.0632460335152414,1.1007796839908688
2000-04-17,0.9776790142059326,1.1065850257873535,0.9737719893455505,1.1060270071029663,1.0568415064496506,1.0727529165347358,1.1013970161217037
2000-04-18,1.1026790142059326,1.1328129768371582,1.0658479928970337,1.1328129768371582,1.0872300946046536,1.0860995966019409,1.1050930114999924
2000-04-19,1.1266740560531616,1.1629459857940674,1.0691959857940674,1.0814729928970337,1.0849272539216057,1.0850714624452948,1.1023141857819974
2000-04-20,1.1043529510498047,1.113839030265808,1.0452009439468384,1.0613839626312256,1.0755099374054538,1.079807573597724,1.0974988654113182
2000-04-24,1.026785969734192,1.0758930444717407,1.0245540142059326,1.0758930444717407,1.0756631802319685,1.0789376782363944,1.094957004124309
2000-04-25,1.0904020071029663,1.1495540142059326,1.089843988418579,1.1456470489501953,1.1036567277192593,1.0937619828394614,1.1009205388097074
2000-04-26,1.130579948425293,1.1428569555282593,1.0714290142059326,1.0831470489501953,1.0954528562116337,1.0914031086418468,1.098829540002706
2000-04-27,1.0463169813156128,1.1339290142059326,1.040876030921936,1.1316959857940674,1.1099501080446073,1.1003570813423402,1.1026961806840425
2000-04-28,1.135045051574707,1.1383930444717407,1.0831470489501953,1.1077009439468384,1.1090504424054997,1.1019890508100065,1.1032849763620185
2000-05-01,1.114954948425293,1.1171879768371582,1.088170051574707,1.1099330186843872,1.1094034729170548,1.1037543770043134,1.1040670989881796
2000-05-02,1.1004459857940674,1.1272319555282593,1.0491069555282593,1.052454948425293,1.08662406312035,1.0923545039867533,1.0979950812748989
2000-05-03,1.0619419813156128,1.082589030265808,0.9966520071029663,1.027343988418579,1.0629120332396418,1.0779077227493812,1.0896831879976847
2000-05-04,1.0279020071029663,1.0290180444717407,0.9871649742126465,0.9882810115814209,1.0330596245763535,1.0579906758231679,1.0777535201840067
2000-05-05,0.9893969893455505,1.0245540142059326,0.9885600209236145,1.010045051574707,1.023853795375695,1.0473360926568431,1.0697878179946774
2000-05-08,1.000836968421936,1.0150669813156128,0.982142984867096,0.9832590222358704,1.007615886119765,1.0330967436744047,1.0596079596701118
2000-05-09,0.9849330186843872,0.9933040142059326,0.9363840222358704,0.9414060115814209,0.9811319363044274,1.0127210254315195,1.0457018481302658
2000-05-10,0.9291290044784546,0.9375,0.8816959857940674,0.8867189884185791,0.9433667571500881,0.9847205727619772,1.026997982281832
2000-05-11,0.9051340222358704,0.9308040142059326,0.8839290142059326,0.9179689884185791,0.9332076496574845,0.9698868873523332,1.0141710418273318
2000-05-12,0.9464290142059326,0.986607015132904,0.9354069828987122,0.9609379768371582,0.9442997805293539,0.9678982405711832,1.007908328299076
2000-05-15,0.9648439884185791,0.9648439884185791,0.8939729928970337,0.9017860293388367,0.9272942800531471,0.9532066380751062,0.9954233519508126
2000-05-16,0.9331750273704529,0.9737719893455505,0.9174110293388367,0.943638026714325,0.9338317787176182,0.9510802799949326,0.9893309607465199
2000-05-17,0.9252229928970337,0.9257810115814209,0.8962050080299377,0.9051340222358704,0.9223526761249191,0.9408700004929188,0.9794254385687965
2000-05-18,0.919642984867096,0.9369419813156128,0.8984379768371582,0.8995540142059326,0.9132332113573245,0.9316886702069219,0.9700288004084595
2000-05-19,0.8861610293388367,0.8861610293388367,0.8337050080299377,0.8392860293388367,0.8836543385499294,0.9111547500140141,0.9546472979296804
2000-05-22,0.8370540142059326,0.8370540142059326,0.767857015132904,0.803013026714325,0.8513978138156876,0.8871232559474166,0.9368079719043445
2000-05-23,0.8080360293388367,0.8337050080299377,0.7645090222358704,0.7661830186843872,0.8173118957631674,0.8602476476667434,0.9167344479961143
2000-05-24,0.7695310115814209,0.8013389706611633,0.7410709857940674,0.7829239964485168,0.8035567360373072,0.8430646140626931,0.900992041931691
2000-05-25,0.7901790142059326,0.8272879719734192,0.767857015132904,0.7791569828987122,0.7937968347818691,0.8288629182484751,0.88665850557487
2000-05-26,0.7857139706611633,0.8024550080299377,0.7611610293388367,0.7712050080299377,0.7847601040810965,0.8160500493110224,0.8730757411578192
2000-05-30,0.7823659777641296,0.7868300080299377,0.7299110293388367,0.7818080186843872,0.7835792699224128,0.8084407091717701,0.8623383620432977
2000-05-31,0.7756699919700623,0.814732015132904,0.7483260035514832,0.75,0.7701475619534477,0.7954538849113768,0.8491220841558509
2000-06-01,0.7299110293388367,0.7996649742126465,0.7176340222358704,0.7957590222358704,0.7803921460664167,0.7955216932057088,0.8428440768711473
2000-06-02,0.8370540142059326,0.890625,0.794642984867096,0.8264510035514832,0.7988156890604433,0.8023948732825475,0.8409154800100103
2000-06-05,0.8331469893455505,0.8504459857940674,0.8007810115814209,0.8152899742126465,0.8054054031213246,0.805260451267014,0.8379007146220852
2000-06-06,0.821150004863739,0.8638389706611633,0.806361973285675,0.8292409777641296,0.8149396329784466,0.8105894571552619,0.836881922050561
2000-06-07,0.8359379768371582,0.8660709857940674,0.8180800080299377,0.8621649742126465,0.8338297694721266,0.822050683168014,0.8398563987755122
2000-06-08,0.8716520071029663,0.8794639706611633,0.8314729928970337,0.8465399742126465,0.8389138513683345,0.827492747844599,0.8406427017681163
2000-06-09,0.8638389706611633,0.8744419813156128,0.8426340222358704,0.8549110293388367,0.8453127225565353,0.8335856992877629,0.8423213285411422
2000-06-12,0.8604909777641296,0.8610489964485168,0.8113840222358704,0.8141739964485168,0.832857232113328,0.8292719875457083,0.8390098777067156
2000-06-13,0.8141739964485168,0.8454239964485168,0.787388026714325,0.84375,0.8372143392679968,0.8324893236466621,0.8395675391529844
2000-06-14,0.8454239964485168,0.859375,0.8046879768371582,0.8074780106544495,0.8253198078225779,0.8269312540928371,0.835792300506098
2000-06-15,0.814732015132904,0.8337050080299377,0.794642984867096,0.8247770071029663,0.8251026875347333,0.8264525325395324,0.8344963836351413
2000-06-16,0.8348209857940674,0.8370540142059326,0.7952010035514832,0.8141739964485168,0.8207312111002467,0.8237239689637512,0.832105514554362
2000-06-19,0.8085939884185791,0.8738840222358704,0.8018969893455505,0.8627229928970337,0.8375279238189615,0.8323904187267028,0.8357075708299704
2000-06-20,0.8794639706611633,0.928013026714325,0.8783479928970337,0.904017984867096,0.8641239482382153,0.8483076556467902,0.8437440901284557
2000-06-21,0.9017860293388367,1.0167410373687744,0.8984379768371582,0.9933040142059326,0.9157959746253022,0.880529068659933,0.8613393753140413
2000-06-22,0.9955360293388367,1.0290180444717407,0.9564729928970337,0.9598209857940674,0.9334059790928082,0.8981494946897406,0.8729254471352208
2000-06-23,0.9603790044784546,0.9754459857940674,0.9073659777641296,0.9229909777641296,0.9292399785613368,0.9036698242618271,0.8788155095621513
2000-06-26,0.9375,0.9776790142059326,0.9308040142059326,0.966517984867096,0.9441511810836405,0.9176360821741091,0.8891334478333213
2000-06-27,0.9603790044784546,0.9910709857940674,0.921875,0.924107015132904,0.9361335147033459,0.9190740672760636,0.893247985162684
2000-06-28,0.9520090222358704,0.9888389706611633,0.919642984867096,0.9720979928970337,0.950519305980821,0.9308571618585013,0.9025244566608428
2000-06-29,0.9475449919700623,0.9631699919700623,0.9118300080299377,0.9151790142059326,0.9363831892708656,0.9273731290468193,0.9040132281367357
2000-06-30,0.9430800080299377,0.9810270071029663,0.9229909777641296,0.935267984867096,0.9359371075093578,0.9291275414513253,0.9076902583403075
2000-07-03,0.9308040142059326,0.9698659777641296,0.9308040142059326,0.9520090222358704,0.9423658733999628,0.9342123149590019,0.9129042305633148
2000-07-05,0.950892984867096,0.9854909777641296,0.90625,0.921875,0.9341695240399777,0.9314706894125571,0.9139596152029248
2000-07-06,0.9375,0.9453129768371582,0.8861610293388367,0.9252229928970337,0.9305909115828,0.9300823124091074,0.9152847184610553
2000-07-07,0.9391739964485168,0.9787949919700623,0.9308040142059326,0.9720979928970337,0.9471937441084936,0.9394191302953133,0.9219686331005822
2000-07-10,0.9659600257873535,1.0401790142059326,0.9598209857940674,1.020089030265808,0.9763518585714194,0.957345774733201,0.9335122092376676
2000-07-11,1.0178569555282593,1.058035969734192,0.9899550080299377,1.0167410373687744,0.9925075300903614,0.9705447219855506,0.9433038360766214
2000-07-12,1.0379459857940674,1.052454948425293,1.0066959857940674,1.051339030265808,1.0160401301605402,0.9884990127144967,0.9560138589224081
2000-07-13,1.0446430444717407,1.082589030265808,0.9776790142059326,1.0089290142059326,1.013195683778697,0.9930390130459269,0.9622391713087051
2000-07-14,1.020089030265808,1.0535709857940674,1.015625,1.0301339626312256,1.0199709953197085,1.0012823351759932,0.9702267938172369
2000-07-17,1.0401790142059326,1.0502229928970337,1.020089030265808,1.041295051574707,1.028500617821708,1.010174049931263,0.9785877653181158
2000-07-18,1.0446430444717407,1.051339030265808,1.015625,1.0223209857940674,1.0260287650106517,1.0128733690118863,0.9837328500799924
2000-07-19,0.9854909777641296,1.0145089626312256,0.924107015132904,0.9408479928970337,0.9919564561652044,0.9968677298752524,0.9786875727643503
2000-07-20,0.982142984867096,1.0189729928970337,0.966517984867096,0.984375,0.9889238736991227,0.9940915676807519,0.9793566818508973
2000-07-21,0.9707030057907104,0.9933040142059326,0.9453129768371582,0.9564729928970337,0.9759435213782871,0.9857318843954812,0.9766644831504427
2000-07-24,0.9386159777641296,0.9441959857940674,0.8482139706611633,0.8694199919700623,0.9333341096149972,0.9598847971898326,0.9640474841880451
2000-07-25,0.8984379768371582,0.904017984867096,0.8761159777641296,0.8939729928970337,0.9175896629278117,0.9452377295692106,0.9558034263891025
2000-07-26,0.8900669813156128,0.9151790142059326,0.8794639706611633,0.8939729928970337,0.9081429949155005,0.9338455658642824,0.9485292577429768
2000-07-27,0.892857015132904,0.950892984867096,0.890625,0.9285709857940674,0.9163141912669273,0.9326734369597901,0.9461812257489874
2000-07-28,0.9335939884185791,0.9375,0.8370540142059326,0.8627229928970337,0.8948777119189698,0.9171288938347332,0.9363626101193459
2000-07-31,0.8777899742126465,0.921875,0.8705360293388367,0.9073659777641296,0.8998730182570337,0.9149593569301546,0.9329512416069675
2000-08-01,0.8984379768371582,0.9135040044784546,0.8794639706611633,0.8805800080299377,0.8921558141661953,0.9073195016189953,0.9267899200096699
2000-08-02,0.875,0.8917409777641296,0.8426340222358704,0.84375,0.8727934884997172,0.893192945703663,0.917020517655591
2000-08-03,0.8136159777641296,0.8582590222358704,0.7901790142059326,0.857142984867096,0.8665332870466687,0.8851818432955371,0.9099761020334152
2000-08-04,0.8833709955215454,0.9151790142059326,0.8270090222358704,0.845982015132904,0.8583127782811628,0.8764707703705075,0.9024473859274726
2000-08-07,0.8549110293388367,0.8761159777641296,0.8426340222358704,0.8560270071029663,0.8573984698098842,0.8719277118666094,0.8969861648892954
2000-08-08,0.8560270071029663,0.857142984867096,0.8270090222358704,0.8348209857940674,0.8483674762035575,0.8636817727393779,0.8896726144075039
2000-08-09,0.859375,0.8649550080299377,0.84375,0.8482139706611633,0.8483060739865999,0.8602444833886636,0.8847951269079344
2000-08-10,0.857142984867096,0.8649550080299377,0.845982015132904,0.8493300080299377,0.848715647603935,0.8578190444200579,0.8806227599811113
2000-08-11,0.8364959955215454,0.857142984867096,0.8136159777641296,0.8515629768371582,0.8498545792972243,0.8564288071794135,0.8772039619641756
2000-08-14,0.849888026714325,0.8515629768371582,0.8270090222358704,0.8404020071029663,0.8460735504195211,0.8528672960513142,0.872874320215798
2000-08-15,0.84375,0.8560270071029663,0.830357015132904,0.8337050080299377,0.8411261334636878,0.8486090098243416,0.8682661658409909
2000-08-16,0.8370540142059326,0.875,0.8359379768371582,0.8660709857940674,0.8511040743958397,0.8524894489287251,0.8680079093648823
2000-08-17,0.8638389706611633,0.9363840222358704,0.8627229928970337,0.9185270071029663,0.8780732474786903,0.8671644618563343,0.8739513326281863
2000-08-18,0.9174110293388367,0.9252229928970337,0.890625,0.892857015132904,0.8839867545403758,0.8728739181400165,0.8761755305699177
2000-08-21,0.8973209857940674,0.9207590222358704,0.8861610293388367,0.9017860293388367,0.8911064644597602,0.8792988317397543,0.8791885304250846
2000-08-22,0.904017984867096,0.9430800080299377,0.8995540142059326,0.9229909777641296,0.9038602697815079,0.8890081975229488,0.8843417595237958
