Date,Open,High,Low,Close,EMA4,EMA8,EMA16,trades
2000-01-21,1.020089030265808,1.020089030265808,0.9838169813156128,0.993861973285675,0.9700139626261103,0.9417441510527981,,1
2000-01-24,0.9681919813156128,1.0066959857940674,0.9386159777641296,0.9486610293388367,0.9614727893112008,0.9432812351163622,0.9108189381659031,1
2000-01-25,0.9375,1.010045051574707,0.9140629768371582,1.0022319555282593,0.9777764557980242,0.9563813952078949,0.9215734107967686,1
2000-01-26,0.982142984867096,1.019531011581421,0.9799110293388367,0.9838169813156128,0.9801926660050596,0.962478192120721,0.9288961837989855,1
2000-02-02,0.8995540142059326,0.9118300080299377,0.8660709857940674,0.8822540044784546,0.906646261048153,0.9239816587150149,0.9217222457436947,2
2000-02-03,0.8956469893455505,0.9308040142059326,0.8950889706611633,0.9224330186843872,0.9129609641026467,0.9236375164859866,0.9218058660896585,2
2000-02-04,0.928013026714325,0.982142984867096,0.9252229928970337,0.9642860293388367,0.9334909901971227,0.9326705193421755,0.9268035323542677,2
2000-02-07,0.9642860293388367,1.020089030265808,0.9458709955215454,1.0184149742126465,0.9674605838033322,0.9517248426467246,0.9375813490434888,2
2000-02-03,0.8956469893455505,0.9308040142059326,0.8950889706611633,0.9224330186843872,0.9129609641026467,0.9236375164859866,0.9218058660896585,3
2000-02-04,0.928013026714325,0.982142984867096,0.9252229928970337,0.9642860293388367,0.9334909901971227,0.9326705193421755,0.9268035323542677,3
2000-02-07,0.9642860293388367,1.020089030265808,0.9458709955215454,1.0184149742126465,0.9674605838033322,0.9517248426467246,0.9375813490434888,3
2000-02-08,1.0178569555282593,1.036829948425293,0.9933040142059326,1.025670051574707,0.9907443709118822,0.9681571112973874,0.9479447258118674,3
2000-02-04,0.928013026714325,0.982142984867096,0.9252229928970337,0.9642860293388367,0.9334909901971227,0.9326705193421755,0.9268035323542677,4
2000-02-07,0.9642860293388367,1.020089030265808,0.9458709955215454,1.0184149742126465,0.9674605838033322,0.9517248426467246,0.9375813490434888,4
2000-02-08,1.0178569555282593,1.036829948425293,0.9933040142059326,1.025670051574707,0.9907443709118822,0.9681571112973874,0.9479447258118674,4
2000-02-09,1.0189729928970337,1.0457589626312256,1.003906011581421,1.005579948425293,0.9966786019172464,0.9764732973258108,0.9547253402369763,4
2000-02-09,1.0189729928970337,1.0457589626312256,1.003906011581421,1.005579948425293,0.9966786019172464,0.9764732973258108,0.9547253402369763,5
2000-02-10,1.0078129768371582,1.0167410373687744,0.982142984867096,1.0133930444717407,1.003364378939044,0.9846776855804619,0.9616274230881251,5
2000-02-11,1.0145089626312256,1.0189729928970337,0.966517984867096,0.970982015132904,0.9904114334165881,0.9816342032587824,0.9627279633286874,5
2000-02-14,0.9760040044784546,1.0345979928970337,0.9698659777641296,1.0340399742126465,1.0078628497350115,0.9932799301374189,0.9711176116679767,5
2000-02-10,1.0078129768371582,1.0167410373687744,0.982142984867096,1.0133930444717407,1.003364378939044,0.9846776855804619,0.9616274230881251,6
2000-02-11,1.0145089626312256,1.0189729928970337,0.966517984867096,0.970982015132904,0.9904114334165881,0.9816342032587824,0.9627279633286874,6
2000-02-14,0.9760040044784546,1.0345979928970337,0.9698659777641296,1.0340399742126465,1.0078628497350115,0.9932799301374189,0.9711176116679767,6
2000-02-15,1.0290180444717407,1.0708709955215454,1.0284600257873535,1.0625,1.0297177098410069,1.0086621678846592,0.9818684808835089,6
2000-02-17,1.0284600257873535,1.03125,1.010045051574707,1.025670051574707,1.0255199144679332,1.014223815496932,0.99087328629495,7
2000-02-18,1.0234379768371582,1.0301339626312256,0.9899550080299377,0.9933040142059326,1.012633554363133,1.0095749707655988,0.9911592542844774,7
2000-02-22,0.9832590222358704,1.0440850257873535,0.9525669813156128,1.0161830186843872,1.0140533400916347,1.011043425858663,0.9941032265668197,7
2000-02-23,1.0110210180282593,1.0625,0.9910709857940674,1.0379459857940674,1.0236103983726077,1.017021772510975,0.9992611982406135,7
2000-02-18,1.0234379768371582,1.0301339626312256,0.9899550080299377,0.9933040142059326,1.012633554363133,1.0095749707655988,0.9911592542844774,8
2000-02-22,0.9832590222358704,1.0440850257873535,0.9525669813156128,1.0161830186843872,1.0140533400916347,1.011043425858663,0.9941032265668197,8
2000-02-23,1.0110210180282593,1.0625,0.9910709857940674,1.0379459857940674,1.0236103983726077,1.017021772510975,0.9992611982406135,8
2000-02-24,1.0474330186843872,1.0636160373687744,0.997767984867096,1.0285990238189697,1.0256058485511526,1.0195944950238627,1.0027127071321849,8
2000-02-25,1.0251120328903198,1.0446430444717407,0.9832590222358704,0.9854909777641296,1.0095599002363433,1.012015935632811,1.0006866213241783,9
2000-02-28,0.9832590222358704,1.026785969734192,0.9676340222358704,1.011160969734192,1.0102003280354828,1.0118259432108956,1.0019188976077094,9
2000-02-29,1.0139509439468384,1.046875,1.0050220489501953,1.0234379768371582,1.015495387556153,1.0144063951278428,1.0044505539876445,9
2000-03-01,1.058593988418579,1.1791290044784546,1.058035969734192,1.1635040044784546,1.0746988343250736,1.0475391972057566,1.0231627246336221,9
2000-03-01,1.058593988418579,1.1791290044784546,1.058035969734192,1.1635040044784546,1.0746988343250736,1.0475391972057566,1.0231627246336221,10
2000-03-02,1.1339290142059326,1.1422990560531616,1.0775669813156128,1.089285969734192,1.080533688488721,1.0568162577676312,1.0309419299395715,10
2000-03-03,1.114954948425293,1.144950032234192,1.0714290142059326,1.1428569555282593,1.1054629953045363,1.0759364128255486,1.0441084035382406,10
